employee_id,first_name,last_name,gender,date_of_birth,national_id_type,national_id,email,phone,hire_date,termination_date,employment_status,contract_type,fte,job_title,job_level,department,manager_id,salary,currency,salary_period,bonus,salary_grade,city,country,work_mode,office_id,performance_rating,vacation_days_total,vacation_days_used,education_level,skills,languages,last_promotion_date,projects_count,emergency_contact,is_remote_eligible,tenure_years,age,annual_salary,annual_salary_usd
460,Sergio,Díaz,M,1968-09-17,DNI,55427604L,sergio.diaz@globalcorp.com,+34 639 990310,1996-01-06,,Active,Permanent,1.0,Controller,senior,Finance,373.0,4958.33,EUR,Monthly,0.0,P3,Madrid,Spain,Hybrid,60,4,26,15,Bachelor,"Project Management, Docker, AWS, Kotlin","Spanish, English, French, Japanese",2000-12-25,4,Juan +34 632 961401,False,,56,59499.96,64259.96
461,Edouard,Lopez,M,1976-11-18,INSEE,1 76 11 18 68 804 2,edouard.lopez@globalcorp.com,+33 7 65 52 59 31,2014-06-02,,Active,Permanent,1.0,Supply Chain Analyst,mid,Logistics,394.0,4837.52,EUR,Monthly,6443.21,P2,Nice,France,On-site,74,3,26,1,High School,"Excel, Negotiation, SAP, Oracle, ITIL","French, English, German",,3,Clémence +33 7 15 96 79 93,True,,48,64493.45,69652.93
462,Anna,Adamczyk,F,1980-06-13,PESEL,80061335897,anna.adamczyk@globalcorp.com,+48 692 805 961,2006-12-11,,Active,Permanent,1.0,Bookkeeper,junior,Finance,357.0,6162.98,PLN,Monthly,0.0,P1,Wroclaw,Poland,Hybrid,103,3,26,22,Master,"Salesforce, React, AWS","Polish, English, Korean",2019-08-27,0,Lukasz +48 605 792 438,True,,45,73955.76,18488.94
463,Evelyn,White,F,1978-10-19,SSN,586-44-6271,evelyn.white@globalcorp.com,+1 (633) 829-3253,2004-06-25,,Active,Permanent,0.5,Sales Manager,manager,Sales,,24669.04,USD,Monthly,0.0,P5,Denver,USA,Hybrid,30,5,26,11,Master,"Scrum, PMP","English, Korean",2010-03-30,1,Isabella +1 (839) 732-2088,True,,46,296028.48,296028.48
464,Susanne,Bauer,F,1980-08-23,Steuer-ID,82 140 896 906,susanne.bauer@globalcorp.com,+49 241 4771376,2009-11-16,,Active,Permanent,1.0,HR Specialist,mid,HR,154.0,6118.36,EUR,Monthly,6236.58,P2,Stuttgart,Germany,Hybrid,91,4,26,5,Bachelor,"Java, Lean Six Sigma","German, English",2018-02-03,2,Helga +49 173 5973615,False,,44,79656.9,86029.45
465,Théo,Dubois,M,1987-04-24,INSEE,1 87 04 24 43 349 7,theo.dubois@globalcorp.com,+33 6 78 31 88 92,2007-05-25,,Active,Permanent,0.75,QA Engineer,mid,IT,194.0,5829.41,EUR,Monthly,5626.71,P2,Lille,France,Hybrid,53,4,26,12,High School,"React, PRINCE2, Oracle, Kotlin","French, English",2009-07-18,1,Gabriel +33 6 64 64 30 28,False,,38,75579.63,81626.0
466,Mario,Romero,M,1976-10-04,DNI,35616908M,mario.romero@globalcorp.com,+34 671 744065,2013-04-18,,Active,B2B,1.0,Compliance Officer,senior,Legal,457.0,4891.01,EUR,Monthly,7186.37,P3,Murcia,Spain,On-site,69,4,26,4,Bachelor,"Financial Analysis, Figma, Accounting","Spanish, English, Polish",,1,Jimena +34 632 128553,False,,48,65878.49,71148.77
467,Eduardo,Sánchez,M,1987-11-16,DNI,63767006N,eduardo.sanchez@globalcorp.com,+34 676 825597,2020-04-06,,Active,Permanent,0.75,Quality Inspector,mid,Operations,308.0,4176.99,EUR,Monthly,0.0,P2,Zaragoza,Spain,Hybrid,104,1,20,6,Bachelor,"Kubernetes, Accounting, Salesforce, AutoCAD, ITIL","Spanish, English",2025-02-12,1,Valentina +34 673 119910,True,,37,50123.88,54133.79
468,Layla,Young,F,1961-07-22,SSN,273-24-4213,layla.young@globalcorp.com,+1 (961) 581-1683,2023-06-19,,Active,Permanent,1.0,Account Manager,manager,Sales,,21544.89,USD,Monthly,0.0,P5,Phoenix,USA,Remote,80,2,20,2,Master,"AutoCAD, Jira","English, Korean",2024-09-23,3,Henry +1 (335) 921-9588,False,,63,258538.68,258538.68
469,Maciej,Wisniewski,M,1975-05-19,PESEL,75051975117,maciej.wisniewski@globalcorp.com,+48 600 897 859,2002-06-27,,Active,Permanent,1.0,Marketing Director,manager,Marketing,,30821.68,PLN,Monthly,49711.62,P5,Torun,Poland,Hybrid,95,2,26,18,Bachelor,"Docker, ITIL, Financial Analysis, AutoCAD","Polish, English, Spanish",2023-09-25,2,Rafal +48 519 677 345,True,,50,419571.78,104892.95
470,Maisie,Campbell,F,1967-01-23,NINO,ZK 10 81 46 C,maisie.campbell@globalcorp.com,+44 7400 430757,2006-11-01,,Active,Permanent,1.0,Business Development Manager,manager,Sales,,131708.92,GBP,Annual,6742.89,P5,Cardiff,UK,Hybrid,22,4,26,26,Bachelor,"Python, Negotiation, Excel, Financial Analysis",English,2008-08-05,8,George +44 7453 328495,True,,58,138451.81,175833.8
471,Amelia,Lee,F,1996-05-19,NINO,GC 74 01 51 B,amelia.lee@globalcorp.com,+44 7452 388611,2019-12-23,,Active,B2B,1.0,Controller,senior,Finance,243.0,6905.49,GBP,Monthly,0.0,P3,Bristol,UK,Hybrid,20,3,20,10,High School,"SQL, Jira, Negotiation, Photoshop, Oracle","English, Polish",2024-12-24,1,Callum +44 7912 416962,True,,29,82865.88,105239.67
472,Ivy,Adams,F,1977-04-11,NINO,CW 67 03 26 D,ivy.adams@globalcorp.com,+44 7804 559014,2017-05-15,,Active,Permanent,0.5,Operations Manager,manager,Operations,,13208.34,GBP,Monthly,0.0,P5,Newcastle,UK,Hybrid,73,3,20,2,Master,"AutoCAD, Negotiation","English, Italian",,3,Charlotte +44 7801 793428,True,,48,158500.08,201295.1
473,Gabriela,Adamczyk,F,1991-11-26,PESEL,91112630476,gabriela.adamczyk@globalcorp.com,+48 665 491 676,2019-08-24,,Active,Permanent,0.8,Data Analyst,mid,IT,51.0,6555.2,PLN,Monthly,15198.42,P2,Poznan,Poland,Hybrid,81,5,20,1,Master,"Oracle, Photoshop","Polish, English",2023-02-27,1,Krystyna +48 691 853 611,True,,33,93860.82,23465.21
474,Patryk,Wisniewski,M,1966-05-17,PESEL,66051762184,patryk.wisniewski@globalcorp.com,+48 696 139 223,2017-07-23,,Active,B2B,1.0,CFO,manager,Finance,,20289.96,PLN,Monthly,54501.47,P5,Krakow,Poland,Hybrid,49,2,20,17,Master,"Tableau, Lean Six Sigma","Polish, English, Mandarin",2021-01-09,3,Aleksander +48 729 791 481,True,,59,297980.99,74495.25
475,Sabine,Lange,F,2000-04-02,Steuer-ID,09 421 981 475,sabine.lange@globalcorp.com,+49 201 4921206,2024-05-30,,Active,Permanent,1.0,Sales Director,manager,Sales,,127570.34,EUR,Annual,0.0,P5,Leipzig,Germany,Hybrid,52,4,20,7,Master,"Accounting, Kotlin",German,2025-06-25,1,Peter +49 93 4832186,False,,25,127570.34,137775.97
476,Niklas,Zimmermann,M,1986-05-06,Steuer-ID,13 329 279 771,niklas.zimmermann@globalcorp.com,+49 98 9025315,2006-09-29,,On Leave,Permanent,1.0,Content Manager,manager,Marketing,,11777.58,EUR,Monthly,8805.72,P5,Berlin,Germany,On-site,11,3,26,7,MBA,"Azure, SAP","German, English",2021-11-13,4,Niklas +49 41 3957347,False,,39,150136.68,162147.61
477,Olivia,Wright,F,2005-12-30,NINO,CT 77 45 02 C,olivia.wright@globalcorp.com,+44 7805 132456,2024-07-10,,Active,B2B,1.0,Audit Specialist,mid,Finance,31.0,58446.65,GBP,Annual,0.0,P2,London,UK,Remote,56,3,20,2,Master,"AWS, Azure","English, Spanish",,6,Paul +44 7915 300953,True,,19,58446.65,74227.25
478,Rose,Lefebvre,F,1984-12-08,INSEE,2 84 12 08 12 216 3,rose.lefebvre@globalcorp.com,+33 6 45 61 84 50,2017-09-01,,Active,Fixed-term,0.75,Key Account Manager,manager,Sales,,12805.61,EUR,Monthly,23115.3,P5,Lyon,France,Remote,59,1,20,13,PhD,"Azure, PMP, Kotlin, Java, SAP","French, English, German",,2,Adrien +33 6 13 05 52 61,False,,40,176782.62,190925.23
479,Javier,Gutiérrez,M,1969-03-11,DNI,02969258G,javier.gutierrez@globalcorp.com,+34 678 588745,2008-01-07,,On Leave,B2B,1.0,Logistics Manager,manager,Logistics,,11061.49,EUR,Monthly,0.0,P5,Seville,Spain,Hybrid,89,4,26,1,Master,"Python, Photoshop, Docker","Spanish, English",2021-12-21,4,Adrián +34 632 245317,False,,56,132737.88,143356.91
480,Ellie,Baker,F,1974-11-12,NINO,JR 68 96 58 C,ellie.baker@globalcorp.com,+44 7452 386968,2008-08-05,,Active,B2B,0.8,QA Specialist,mid,IT,112.0,6154.64,GBP,Monthly,0.0,P2,Leeds,UK,Remote,51,4,26,24,High School,"AWS, Figma",English,,4,Nora +44 7454 485898,True,,50,73855.68,93796.71
481,Freya,Anderson,Other,1982-10-25,NINO,JP 52 56 95 A,freya.anderson@globalcorp.com,+44 7700 124351,2005-02-01,,Active,Contractor,1.0,Sales Manager,manager,Sales,,14726.55,GBP,Monthly,5227.06,P5,London,UK,Remote,56,3,26,5,Master,"Oracle, SQL, Tableau, Photoshop, Lean Six Sigma","English, Hindi",2020-02-23,3,Lucas +44 7703 187419,False,,42,181945.66,231070.99
482,Jakub,Kucharski,M,1975-03-13,PESEL,75031398754,jakub.kucharski@globalcorp.com,+48 733 821 896,2011-09-07,2012-02-14,Terminated,Permanent,0.5,Legal Counsel,mid,Legal,457.0,10656.49,PLN,Monthly,11663.49,P2,Warsaw,Poland,Hybrid,102,3,26,1,Master,"Tableau, Project Management","Polish, English, Russian",2013-10-24,3,Sylwia +48 519 455 861,False,0.44,50,139541.37,34885.34
483,Nicolas,Morel,M,1994-12-29,INSEE,1 94 12 29 28 778 6,nicolas.morel@globalcorp.com,+33 6 54 45 47 01,2022-04-02,,Active,B2B,1.0,Copywriter,mid,Marketing,296.0,49954.96,EUR,Annual,0.0,P2,Paris,France,Hybrid,78,3,20,14,Master,"Oracle, Project Management, Negotiation, Salesforce, Java","French, English",2023-08-02,4,Pierre +33 7 02 72 40 53,True,,30,49954.96,53951.36
484,Susanne,Lehmann,F,1985-08-17,Steuer-ID,33 885 381 758,susanne.lehmann@globalcorp.com,+49 93 8941088,2004-06-18,2021-04-30,Terminated,B2B,1.0,Contract Specialist,mid,Legal,53.0,33.81,EUR,Hourly,0.0,P2,Munich,Germany,Hybrid,68,3,26,9,Bachelor,"Lean Six Sigma, SAP, Tableau, AWS, Kotlin","German, English, Hindi, Spanish",2017-03-24,6,Marina +49 231 8444675,True,16.87,39,68160.96,73613.84
485,Nina,Piotrowski,F,1975-08-07,PESEL,75080747882,nina.piotrowski@globalcorp.com,+48 728 431 510,2012-06-19,,Active,Permanent,0.75,Legal Assistant,junior,Legal,492.0,5147.58,PLN,Monthly,0.0,P1,Warsaw,Poland,Hybrid,102,3,26,18,Bachelor,"Kubernetes, Photoshop, Accounting, Jira, React","Polish, English, German",,1,Pola +48 729 768 624,True,,49,61770.96,15442.74
486,Lucas,Martin,M,1993-09-15,NINO,AT 06 19 71 D,lucas.martin@globalcorp.com,+44 7400 351495,2024-03-14,,Active,Contractor,1.0,Brand Manager,manager,Marketing,,57.32,GBP,Hourly,11777.42,P5,Liverpool,UK,On-site,54,3,20,0,PhD,"SAP, Salesforce, SQL, Lean Six Sigma",English,2025-04-02,4,Thomas +44 7402 221371,False,,31,127334.54,161714.87
487,Margaret,Scott,F,1981-08-22,NINO,GN 01 25 58 A,margaret.scott@globalcorp.com,+44 7913 408628,2014-06-22,,Active,Permanent,1.0,Junior Developer,junior,IT,163.0,18.67,GBP,Hourly,2698.35,P1,London,UK,Hybrid,56,4,26,23,Bachelor,"Python, ITIL","English, French, Arabic",2023-06-14,1,Oliver +44 7805 104478,True,,43,40337.07,51228.08
488,Joanna,Dudek,F,1992-06-25,PESEL,92062577408,joanna.dudek@globalcorp.com,+48 665 210 546,2024-10-14,,Active,Contractor,1.0,Legal Counsel,mid,Legal,330.0,6074.96,PLN,Monthly,4296.98,P2,Krakow,Poland,Remote,49,4,20,6,High School,"Power BI, SAP, Docker, Lean Six Sigma, ITIL",Polish,,3,Sylwia +48 791 170 186,True,,33,77196.5,19299.12
489,Alice,André,F,1979-11-02,INSEE,2 79 11 02 28 257 4,alice.andre@globalcorp.com,+33 7 55 92 26 49,2007-08-03,,On Leave,Fixed-term,1.0,Key Account Manager,manager,Sales,,12881.11,EUR,Monthly,0.0,P5,Marseille,France,Hybrid,63,2,26,20,Bachelor,"Scrum, Lean Six Sigma","French, English",,2,Lucie +33 6 11 71 13 69,True,,45,154573.32,166939.19
490,Guillaume,Michel,M,1990-08-30,INSEE,1 90 08 30 12 625 9,guillaume.michel@globalcorp.com,+33 6 13 48 44 14,2008-09-18,,Active,Permanent,0.5,Brand Manager,manager,Marketing,,13447.7,EUR,Monthly,20014.03,P5,Toulouse,France,Remote,96,4,26,25,Master,"Lean Six Sigma, SQL, Project Management","French, English, Dutch, Russian",,3,Guillaume +33 6 54 62 69 67,True,,34,181386.43,195897.34
491,Lorenzo,Russo,M,1980-10-20,Codice Fiscale,RSSLRN80R20909C,lorenzo.russo@globalcorp.com,+39 354 6254050,2017-01-03,,Active,Permanent,0.75,Contract Specialist,mid,Legal,457.0,3592.55,EUR,Monthly,0.0,P2,Catania,Italy,Hybrid,23,3,20,11,Master,"Azure, ITIL, Project Management","Italian, English",2020-11-02,4,Davide +39 386 7330485,True,,44,43110.6,46559.45
492,Juan,Domínguez,M,1994-09-13,DNI,68503800W,juan.dominguez@globalcorp.com,+34 644 486675,2015-06-04,,Active,Contractor,1.0,Contract Specialist,mid,Legal,325.0,3362.16,EUR,Monthly,7330.74,P2,Madrid,Spain,Hybrid,60,5,26,9,Master,"Kubernetes, AWS, Accounting","Spanish, English",2024-07-19,4,Clara +34 610 598376,False,,30,47676.66,51490.79
493,Gabriel,Rodríguez,M,1966-04-03,DNI,80976504J,gabriel.rodriguez@globalcorp.com,+34 610 237458,1984-08-26,,Active,Fixed-term,0.5,Contract Specialist,mid,Legal,398.0,47550.24,EUR,Annual,0.0,P2,Barcelona,Spain,Hybrid,9,3,26,8,PhD,"Azure, React, Accounting, SQL","Spanish, Russian, Italian",2002-08-18,1,Emma +34 645 211633,True,,59,47550.24,51354.26
494,Hanna,Meyer,F,1972-04-26,Steuer-ID,89 487 066 578,hanna.meyer@globalcorp.com,+49 170 6567277,1996-08-27,,Active,Permanent,1.0,Graphic Designer,mid,Marketing,469.0,6002.81,EUR,Monthly,0.0,P2,Stuttgart,Germany,Hybrid,91,1,26,18,Master,"Financial Analysis, Jira","German, English, Russian, Hindi",2010-12-23,4,Bernd +49 271 7455277,False,,53,72033.72,77796.42
495,Jelle,Brouwer,M,1983-01-08,BSN,465.026.679,jelle.brouwer@globalcorp.com,+31 6 48948025,2023-11-18,2025-02-24,Terminated,Permanent,0.75,Warehouse Worker,junior,Logistics,258.0,3428.01,EUR,Monthly,2964.38,P1,Amsterdam,Netherlands,On-site,4,4,20,0,Bachelor,"React, AWS, Figma, Python","Dutch, English",2025-04-10,1,Sem +31 6 49706116,True,1.27,42,44100.5,47628.54
496,Anaïs,André,F,1977-12-07,INSEE,2 77 12 07 64 621 9,anais.andre@globalcorp.com,+33 6 06 06 38 67,2019-01-11,,Active,B2B,1.0,Contract Specialist,mid,Legal,398.0,5044.58,EUR,Monthly,7293.87,P2,Bordeaux,France,Hybrid,16,2,20,3,Bachelor,"Azure, Salesforce, Jira","French, English",,4,Mathilde +33 7 70 07 81 52,True,,47,67828.83,73255.14
497,George,Adams,M,1980-05-18,NINO,JK 84 71 12 A,george.adams@globalcorp.com,+44 7702 856517,2005-11-01,2006-04-27,Terminated,Permanent,1.0,Contract Specialist,mid,Legal,325.0,4581.61,GBP,Monthly,6489.58,P2,Cardiff,UK,On-site,22,4,26,17,Bachelor,"Salesforce, Oracle, React, AutoCAD","English, Japanese",2024-12-22,1,Edward +44 7701 502997,True,0.48,45,61468.9,78065.5
498,Nadia,Gómez,F,1991-10-20,DNI,66525141X,nadia.gomez@globalcorp.com,+34 636 662692,2019-03-10,,Active,Fixed-term,1.0,Compliance Officer,senior,Legal,457.0,4337.2,EUR,Monthly,8363.29,P3,Seville,Spain,On-site,89,5,20,0,Master,"PRINCE2, Azure","Spanish, English",2022-08-19,4,Julia +34 681 949671,True,,33,60409.69,65242.47
499,Christian,Lehmann,Other,1980-06-05,Steuer-ID,01 145 641 079,christian.lehmann@globalcorp.com,+49 211 5045113,2007-08-12,,Active,Fixed-term,1.0,HR Business Partner,senior,HR,8.0,7939.88,EUR,Monthly,0.0,P3,Essen,Germany,Hybrid,36,4,26,7,High School,"Excel, Jira","German, English",,4,Dieter +49 95 5660117,False,,45,95278.56,102900.84
500,Poppy,Miller,F,1988-01-28,NINO,HE 32 24 77 D,poppy.miller@globalcorp.com,+44 7917 454209,2009-07-08,,Active,Permanent,0.8,Account Manager,manager,Sales,,11217.11,GBP,Monthly,0.0,P5,Manchester,UK,Hybrid,62,3,26,17,Bachelor,"Jira, PMP, SAP, SQL","English, Dutch, French",,5,Jacob +44 7805 154372,False,,37,134605.32,170948.76
